,index,name,categories,type,unit,database,code,"steel, low-alloyed | market for steel, low-alloyed | GLO | kilogram | ecoinvent 3;9 ?",cast iron | market for cast iron | GLO | kilogram | ecoinvent 3;9 ?,"aluminium, wrought alloy | market for aluminium, wrought alloy | GLO | kilogram | ecoinvent 3;9 ?","polyethylene, high density, granulate | market for polyethylene, high density, granulate | GLO | kilogram | ecoinvent 3;9 ?",zinc | market for zinc | GLO | kilogram | ecoinvent 3;9 ?
0,Score,,,,,,,0.9728598462656228,0.004029535086938557,11.369901387684944,0.327364844912968,0.011923097652891632
1,Rest (+),,,,,,,0.01252512598867861,4.6422022835340346e-05,0.028052936834257025,0.0036490213662117577,3.1961626807696514e-05
2,Rest (-),,,,,,,-0.021643194668875244,-9.0493272876358e-05,-0.01723869386569687,-0.007390306388786448,-1.0757652980556853e-05
3,"Carbon dioxide, from soil or biomass stock | ('air', 'non-urban air or from high stacks') | emission | kilogram | biosphere3 | 78eb1859-abd9-44c6-9ce3-f3b5b33d619c","Carbon dioxide, from soil or biomass stock","('air', 'non-urban air or from high stacks')",emission,kg CO2-Eq,biosphere3,78eb1859-abd9-44c6-9ce3-f3b5b33d619c,0.9819779149458194,0.004073606336979574,11.359087144716383,0.33110612993554267,0.011901893679064492
