,index,name,categories,type,unit,database,code,"steel, low-alloyed | market for steel, low-alloyed | GLO | kilogram | ecoinvent 3;9 ?",cast iron | market for cast iron | GLO | kilogram | ecoinvent 3;9 ?,"aluminium, wrought alloy | market for aluminium, wrought alloy | GLO | kilogram | ecoinvent 3;9 ?","polyethylene, high density, granulate | market for polyethylene, high density, granulate | GLO | kilogram | ecoinvent 3;9 ?",zinc | market for zinc | GLO | kilogram | ecoinvent 3;9 ?
0,Score,,,,,,,1.279725961444109,0.0034732138863929605,4.649136789590653,0.9120727833252202,0.020806996756697685
1,Rest (+),,,,,,,0.0466921598354777,6.727292655525673e-05,0.022531688001127037,0.00011054490937489891,0.00029315723218481873
3,"Methane, non-fossil | ('air', 'non-urban air or from high stacks') | emission | kilogram | biosphere3 | 57bdb443-d4a6-423d-8024-959b8261d02e","Methane, non-fossil","('air', 'non-urban air or from high stacks')",emission,kg CO2-Eq,biosphere3,57bdb443-d4a6-423d-8024-959b8261d02e,1.2330338016086313,0.0034059409598377038,4.626605101589526,0.6774735775611717,0.020513839524512866
4,"Methane, non-fossil | ('air', 'urban air close to ground') | emission | kilogram | biosphere3 | baf58fc9-573c-419c-8c16-831ac03203b9","Methane, non-fossil","('air', 'urban air close to ground')",emission,kg CO2-Eq,biosphere3,baf58fc9-573c-419c-8c16-831ac03203b9,,,,0.23448866085467368,
