,index,name,categories,type,unit,database,code,cast iron | market for cast iron | GLO | kilogram | test,"steel, low-alloyed | market for steel, low-alloyed | GLO | kilogram | test","aluminium, wrought alloy | market for aluminium, wrought alloy | GLO | kilogram | test","polyethylene, high density, granulate | market for polyethylene, high density, granulate | GLO | kilogram | test",zinc | market for zinc | GLO | kilogram | test
0,Score,,,,,,,7.201229841213902,1827.353404752363,9425.694135561153,486.84253502857945,155.69994005995372
1,Rest (+),,,,,,,1.7352589894595702,497.9427608336789,1521.9544211616803,75.21022467416259,19.205510201450124
2,Rest (-),,,,,,,-3.576869642092024e-07,-8.74975540181565e-05,-0.004167496985393622,-1.1433996718189385e-05,-6.415606829283232e-07
3,"Arsenic ion | ('water', 'surface water') | emission | kilogram | biosphere3 | 8c8ffaa5-84ed-4668-ba7d-80fd0f47013f",Arsenic ion,"('water', 'surface water')",emission,"kg 1,4-DCB-Eq",biosphere3,8c8ffaa5-84ed-4668-ba7d-80fd0f47013f,0.6919091017887486,150.3566503583844,3891.0079658370214,63.94471407101279,10.07982492329922
4,"Zinc II | ('water', 'ground-, long-term') | emission | kilogram | biosphere3 | bdce3a7c-e008-4391-be26-285f71a02453",Zinc II,"('water', 'ground-, long-term')",emission,"kg 1,4-DCB-Eq",biosphere3,bdce3a7c-e008-4391-be26-285f71a02453,3.0297800624132676,814.6503382025508,3187.7663527970903,269.1503085860007,114.3291297932247
5,"Arsenic ion | ('water', 'ground-, long-term') | emission | kilogram | biosphere3 | e60edb16-3c74-415b-9aff-a22a6f49fecb",Arsenic ion,"('water', 'ground-, long-term')",emission,"kg 1,4-DCB-Eq",biosphere3,e60edb16-3c74-415b-9aff-a22a6f49fecb,0.893404985856317,200.2300372360949,824.9695632623454,49.276714118864646,12.085475783540376
6,"Vanadium V | ('water', 'ground-, long-term') | emission | kilogram | biosphere3 | 41dbbe1f-06e1-4a34-8497-5986be8f9e51",Vanadium V,"('water', 'ground-, long-term')",emission,"kg 1,4-DCB-Eq",biosphere3,41dbbe1f-06e1-4a34-8497-5986be8f9e51,,164.17370561920777,,,
7,"Arsenic ion | ('air', 'non-urban air or from high stacks') | emission | kilogram | biosphere3 | 7348af7c-e102-4a03-a0df-efce16469eed",Arsenic ion,"('air', 'non-urban air or from high stacks')",emission,"kg 1,4-DCB-Eq",biosphere3,7348af7c-e102-4a03-a0df-efce16469eed,,,,29.260585012535472,
8,"Zinc II | ('air',) | emission | kilogram | biosphere3 | 5ce378a0-b48d-471c-977d-79681521efde",Zinc II,"('air',)",emission,"kg 1,4-DCB-Eq",biosphere3,5ce378a0-b48d-471c-977d-79681521efde,0.8508770593829621,,,,
