,index,name,categories,type,unit,database,code,cast iron | market for cast iron | GLO | kilogram | test,"steel, low-alloyed | market for steel, low-alloyed | GLO | kilogram | test","aluminium, wrought alloy | market for aluminium, wrought alloy | GLO | kilogram | test","polyethylene, high density, granulate | market for polyethylene, high density, granulate | GLO | kilogram | test",zinc | market for zinc | GLO | kilogram | test
0,Score,,,,,,,0.23213912444519338,45.75035823401654,145.57611592381105,24.128010771340296,0.8412336743632757
1,Rest (+),,,,,,,0.019222755077019843,3.7982816386718383,13.448131810086068,1.9153882760468868,0.029354752252966687
3,"Radon-222 | ('air', 'low population density, long-term') | emission | kilo Becquerel | biosphere3 | 4ac6979b-55f2-42ae-8d7e-37846e92506c",Radon-222,"('air', 'low population density, long-term')",emission,kg Co-60-Eq,biosphere3,4ac6979b-55f2-42ae-8d7e-37846e92506c,0.21291636936817357,41.9520765953447,132.12798411372498,22.21262249529341,0.7641228490429544
4,"Carbon-14 | ('air', 'non-urban air or from high stacks') | emission | kilo Becquerel | biosphere3 | 19256c0f-bea8-4e61-9499-8cc2f84953f8",Carbon-14,"('air', 'non-urban air or from high stacks')",emission,kg Co-60-Eq,biosphere3,19256c0f-bea8-4e61-9499-8cc2f84953f8,,,,,0.04775607306735452
