,index,name,categories,type,unit,database,code,cast iron | market for cast iron | GLO | kilogram | test,"steel, low-alloyed | market for steel, low-alloyed | GLO | kilogram | test","aluminium, wrought alloy | market for aluminium, wrought alloy | GLO | kilogram | test","polyethylene, high density, granulate | market for polyethylene, high density, granulate | GLO | kilogram | test",zinc | market for zinc | GLO | kilogram | test
0,Score,,,,,,,0.02161494109176664,4.863226222919776,43.46111294773854,2.633013222431847,0.027096664030547862
1,Rest (+),,,,,,,0.0010261453022076261,0.3093266044663956,2.6988115530155596,0.17194573340455443,0.0012646291946035587
3,"Sulfur dioxide | ('air', 'non-urban air or from high stacks') | emission | kilogram | biosphere3 | 78c3efe4-421c-4d30-82e4-b97ac5124993",Sulfur dioxide,"('air', 'non-urban air or from high stacks')",emission,kg SO2-Eq,biosphere3,78c3efe4-421c-4d30-82e4-b97ac5124993,0.009166267682194541,1.864781125057167,17.93416323836107,0.7747648452951942,0.010607101992541584
4,"Sulfur dioxide | ('air',) | emission | kilogram | biosphere3 | fd7aa71c-508c-480d-81a6-8052aad92646",Sulfur dioxide,"('air',)",emission,kg SO2-Eq,biosphere3,fd7aa71c-508c-480d-81a6-8052aad92646,0.0031109641970588544,0.5794538435048602,8.307558547749665,,0.0055976764662952865
5,"Sulfur dioxide | ('air', 'urban air close to ground') | emission | kilogram | biosphere3 | 8c52f40c-69b7-4538-8923-b371523c71f5",Sulfur dioxide,"('air', 'urban air close to ground')",emission,kg SO2-Eq,biosphere3,8c52f40c-69b7-4538-8923-b371523c71f5,0.0019327153221642733,0.889943914520856,8.008493261980822,1.108884466218676,0.00142376020016954
6,"Nitrogen oxides | ('air', 'non-urban air or from high stacks') | emission | kilogram | biosphere3 | 77357947-ccc5-438e-9996-95e65e1e1bce",Nitrogen oxides,"('air', 'non-urban air or from high stacks')",emission,kg SO2-Eq,biosphere3,77357947-ccc5-438e-9996-95e65e1e1bce,0.00314415576542488,0.5881922080038416,6.5120863466314445,0.20390195500384722,0.0023539242438300485
7,"Nitrogen oxides | ('air', 'urban air close to ground') | emission | kilogram | biosphere3 | d068f3e2-b033-417b-a359-ca4f25da9731",Nitrogen oxides,"('air', 'urban air close to ground')",emission,kg SO2-Eq,biosphere3,d068f3e2-b033-417b-a359-ca4f25da9731,,,,0.3735162225095747,
8,"Nitrogen oxides | ('air',) | emission | kilogram | biosphere3 | c1b91234-6f24-417b-8309-46111d09c457",Nitrogen oxides,"('air',)",emission,kg SO2-Eq,biosphere3,c1b91234-6f24-417b-8309-46111d09c457,0.0032346928227164726,0.6315285273666552,,,0.005849571933107849
