,index,name,categories,type,unit,database,code,"steel, low-alloyed | market for steel, low-alloyed | GLO | kilogram | ecoinvent 3;9 ?",cast iron | market for cast iron | GLO | kilogram | ecoinvent 3;9 ?,"aluminium, wrought alloy | market for aluminium, wrought alloy | GLO | kilogram | ecoinvent 3;9 ?",copper-rich materials | market for copper-rich materials | GLO | kilogram | ecoinvent 3;9 ?,"polyethylene, high density, granulate | market for polyethylene, high density, granulate | GLO | kilogram | ecoinvent 3;9 ?",zinc | market for zinc | GLO | kilogram | ecoinvent 3;9 ?,lithium | market for lithium | GLO | kilogram | ecoinvent 3;9 ?,manganese | market for manganese | GLO | kilogram | ecoinvent 3;9 ?,nickel-rich materials | market for nickel-rich materials | GLO | kilogram | ecoinvent 3;9 ?,"phosphoric acid, industrial grade, without water, in 85% solution state | market for phosphoric acid, industrial grade, without water, in 85% solution state | GLO | kilogram | ecoinvent 3;9 ?"
0,Score,,,,,,,16.45611639285416,0.06685511850491803,110.02424457534538,16.493874685313493,7.414273786735227,0.09713634446764732,16.242178924498276,0.7345863596900426,5.114128157661101,0.4746444268912818
1,Rest (+),,,,,,,0.15796754555202597,0.00681178909840352,2.924165803502902,0.9758389076103633,0.19906395777886488,0.009050037063667277,0.5328988698639812,0.024267661944508245,0.3058980965440039,0.007493697729543003
3,"Nitrogen oxides | ('air', 'non-urban air or from high stacks') | emission | kilogram | biosphere3 | 77357947-ccc5-438e-9996-95e65e1e1bce",Nitrogen oxides,"('air', 'non-urban air or from high stacks')",emission,mol N-Eq,biosphere3,77357947-ccc5-438e-9996-95e65e1e1bce,6.633619074057492,0.029595557524246786,79.22556836060315,2.408244949539778,2.173308519335484,0.025275625181688275,9.489501590642922,0.4416655466343791,0.8943192760868215,0.1705341854550001
4,"Nitrogen oxides | ('air',) | emission | kilogram | biosphere3 | c1b91234-6f24-417b-8309-46111d09c457",Nitrogen oxides,"('air',)",emission,mol N-Eq,biosphere3,c1b91234-6f24-417b-8309-46111d09c457,7.122365151976852,0.030447771882267723,14.197502715846147,8.849813133926215,1.0607428725928911,0.06281068222229179,2.6182792542180837,0.1484230298054996,3.9139107850302746,0.22095710250270698
5,"Nitrogen oxides | ('air', 'urban air close to ground') | emission | kilogram | biosphere3 | d068f3e2-b033-417b-a359-ca4f25da9731",Nitrogen oxides,"('air', 'urban air close to ground')",emission,mol N-Eq,biosphere3,d068f3e2-b033-417b-a359-ca4f25da9731,1.6723303246752543,,13.677007695393154,,3.981158437027985,,1.7392172298412227,0.12023012130565579,,0.04554331025643411
6,"Ammonia | ('air',) | emission | kilogram | biosphere3 | 87883a4e-1e3e-4c9d-90c0-f1bea36f8014",Ammonia,"('air',)",emission,mol N-Eq,biosphere3,87883a4e-1e3e-4c9d-90c0-f1bea36f8014,0.8698342965925373,,,4.259977694237136,,,,,,0.03011613094759767
7,"Ammonia | ('air', 'urban air close to ground') | emission | kilogram | biosphere3 | 9990b51b-7023-4700-bca0-1a32ef921f74",Ammonia,"('air', 'urban air close to ground')",emission,mol N-Eq,biosphere3,9990b51b-7023-4700-bca0-1a32ef921f74,,,,,,,1.8622819799320696,,,
