,index,name,categories,type,unit,database,code,"steel, low-alloyed | market for steel, low-alloyed | GLO | kilogram | ecoinvent 3;9 ?",cast iron | market for cast iron | GLO | kilogram | ecoinvent 3;9 ?,"aluminium, wrought alloy | market for aluminium, wrought alloy | GLO | kilogram | ecoinvent 3;9 ?",copper-rich materials | market for copper-rich materials | GLO | kilogram | ecoinvent 3;9 ?,"polyethylene, high density, granulate | market for polyethylene, high density, granulate | GLO | kilogram | ecoinvent 3;9 ?",zinc | market for zinc | GLO | kilogram | ecoinvent 3;9 ?,lithium | market for lithium | GLO | kilogram | ecoinvent 3;9 ?,manganese | market for manganese | GLO | kilogram | ecoinvent 3;9 ?,nickel-rich materials | market for nickel-rich materials | GLO | kilogram | ecoinvent 3;9 ?,"phosphoric acid, industrial grade, without water, in 85% solution state | market for phosphoric acid, industrial grade, without water, in 85% solution state | GLO | kilogram | ecoinvent 3;9 ?"
0,Score,,,,,,,50.90604007829104,0.21533048338923172,170.1499033874018,118.77555137936533,24.895522297230652,0.9429357640776631,84.34550808775865,3.645080128551692,19.61515372626999,2.2011878230870696
1,Rest (+),,,,,,,1.3242144077648206,0.005539267743646575,6.248033722062047,2.605067420854681,0.6228844159158768,0.020983664995771645,2.0886349536682474,0.08881491907063,0.48174599345517066,0.17720055792232836
3,"Radon-222 | ('air', 'low population density, long-term') | emission | kilo Becquerel | biosphere3 | 4ac6979b-55f2-42ae-8d7e-37846e92506c",Radon-222,"('air', 'low population density, long-term')",emission,kBq U235-Eq,biosphere3,4ac6979b-55f2-42ae-8d7e-37846e92506c,31.435071758981366,0.13315615781434123,106.79963119325247,54.84586938038883,15.730030306867363,0.5451328351826396,52.6693559517853,2.330150490662541,9.110835005978918,0.9999986419340928
4,"Carbon-14 | ('air', 'non-urban air or from high stacks') | emission | kilo Becquerel | biosphere3 | 19256c0f-bea8-4e61-9499-8cc2f84953f8",Carbon-14,"('air', 'non-urban air or from high stacks')",emission,kBq U235-Eq,biosphere3,19256c0f-bea8-4e61-9499-8cc2f84953f8,18.14675391154486,0.07663505783124387,57.10223847208726,61.32461457812181,8.542607574447414,0.37681926389925213,29.587517182305135,1.2261147188185217,10.022572726835905,0.5789725887371711
5,"Uranium-234 | ('air', 'non-urban air or from high stacks') | emission | kilo Becquerel | biosphere3 | ac98d2a4-4985-49f9-b4e2-fc896ef145b6",Uranium-234,"('air', 'non-urban air or from high stacks')",emission,kBq U235-Eq,biosphere3,ac98d2a4-4985-49f9-b4e2-fc896ef145b6,,,,,,,,,,0.30324344258429353
6,"Thorium-230 | ('air', 'non-urban air or from high stacks') | emission | kilo Becquerel | biosphere3 | 4eb24f81-0468-4b92-bae3-8b12dfc90438",Thorium-230,"('air', 'non-urban air or from high stacks')",emission,kBq U235-Eq,biosphere3,4eb24f81-0468-4b92-bae3-8b12dfc90438,,,,,,,,,,0.1417725919091838
