,index,name,categories,type,unit,database,code,"steel, low-alloyed | market for steel, low-alloyed | GLO | kilogram | ecoinvent 3;9 ?",cast iron | market for cast iron | GLO | kilogram | ecoinvent 3;9 ?,"aluminium, wrought alloy | market for aluminium, wrought alloy | GLO | kilogram | ecoinvent 3;9 ?",copper-rich materials | market for copper-rich materials | GLO | kilogram | ecoinvent 3;9 ?,"polyethylene, high density, granulate | market for polyethylene, high density, granulate | GLO | kilogram | ecoinvent 3;9 ?",zinc | market for zinc | GLO | kilogram | ecoinvent 3;9 ?,lithium | market for lithium | GLO | kilogram | ecoinvent 3;9 ?,manganese | market for manganese | GLO | kilogram | ecoinvent 3;9 ?,nickel-rich materials | market for nickel-rich materials | GLO | kilogram | ecoinvent 3;9 ?,"phosphoric acid, industrial grade, without water, in 85% solution state | market for phosphoric acid, industrial grade, without water, in 85% solution state | GLO | kilogram | ecoinvent 3;9 ?"
0,Score,,,,,,,16575.54385954483,70.82022046626601,91632.51287603863,6673.830246902237,27944.11503819851,60.1397230147186,13125.280447388817,445.22707854709927,2493.5997929090872,363.447014148648
1,Rest (+),,,,,,,1400.8126154827678,5.903699728650523,7343.644613371129,262.32926631632654,1177.7883312832164,0.2947369301469962,725.8024704206273,3.9971229332272173,36.78815034101763,12.226842943824579
3,"Coal, hard, unspecified | ('natural resource', 'in ground') | natural resource | kilogram | biosphere3 | b6d0042d-0ef8-49ed-9162-a07ff1ccf750","Coal, hard, unspecified","('natural resource', 'in ground')",natural resource,"MJ, net calorific value",biosphere3,b6d0042d-0ef8-49ed-9162-a07ff1ccf750,10396.677257434218,43.800754193526465,57372.41124943788,1423.3353963086058,2146.248951238389,12.776556772832619,4724.921128853652,209.4539511509878,308.6459995473305,79.85449612941552
4,"Oil, crude | ('natural resource', 'in ground') | natural resource | kilogram | biosphere3 | 88d06db9-59a1-4719-9174-afeb1fa4026a","Oil, crude","('natural resource', 'in ground')",natural resource,"MJ, net calorific value",biosphere3,88d06db9-59a1-4719-9174-afeb1fa4026a,2742.77782846311,10.490748843255464,13510.20389048865,1419.749291713491,15866.769170658912,9.55646149984374,2126.071070221114,73.14476940060692,1419.5583870564858,139.97157778887697
5,"Gas, natural | ('natural resource', 'in ground') | natural resource | standard cubic meter | biosphere3 | 7c337428-fb1b-45c7-bbb2-2ee4d29e17ba","Gas, natural","('natural resource', 'in ground')",natural resource,"MJ, net calorific value",biosphere3,7c337428-fb1b-45c7-bbb2-2ee4d29e17ba,2035.276158164733,10.625017700833563,13406.253122740969,2153.5305388619704,8753.308585017989,18.064832224586358,4187.463660278504,74.14229281507112,493.41231505246907,105.33979961816651
6,"Uranium | ('natural resource', 'in ground') | natural resource | kilogram | biosphere3 | 2ba5e39b-adb6-4767-a51d-90c1cf32fe98",Uranium,"('natural resource', 'in ground')",natural resource,"MJ, net calorific value",biosphere3,2ba5e39b-adb6-4767-a51d-90c1cf32fe98,,,,1414.8857537018448,,14.050428822448923,1361.0221176149214,60.015660907663104,235.19494091178402,26.05429766836443
7,"Coal, brown | ('natural resource', 'in ground') | natural resource | kilogram | biosphere3 | 024c9722-1e88-412b-8c4b-10c532be8dca","Coal, brown","('natural resource', 'in ground')",natural resource,"MJ, net calorific value",biosphere3,024c9722-1e88-412b-8c4b-10c532be8dca,,,,,,5.396706764859965,,24.473281339543114,,
