,index,name,categories,type,unit,database,code,cast iron | market for cast iron | GLO | kilogram | test,"steel, low-alloyed | market for steel, low-alloyed | GLO | kilogram | test","aluminium, wrought alloy | market for aluminium, wrought alloy | GLO | kilogram | test","polyethylene, high density, granulate | market for polyethylene, high density, granulate | GLO | kilogram | test",zinc | market for zinc | GLO | kilogram | test
0,Score,,,,,,,0.46143495256127837,183.9650277687438,426.6442262576883,20.651879666044557,3.841476984575744
1,Rest (+),,,,,,,0.04095741606293307,20.56551503929572,30.13741830403677,4.196677720863928,0.3995092748290321
2,Rest (-),,,,,,,-6.627381599876209e-09,-2.120244230159714e-06,-4.7915442331496895e-05,-2.1215432324557033e-07,-1.1946055818134048e-08
3,"Copper ion | ('water', 'ground-, long-term') | emission | kilogram | biosphere3 | 40229ebf-9346-4f20-910a-f8ea3bd88d44",Copper ion,"('water', 'ground-, long-term')",emission,"kg 1,4-DCB-Eq",biosphere3,40229ebf-9346-4f20-910a-f8ea3bd88d44,0.03426602537079897,33.51720936701845,290.85342718831,9.786552295045526,0.5994129686757662
4,"Vanadium V | ('water', 'ground-, long-term') | emission | kilogram | biosphere3 | 41dbbe1f-06e1-4a34-8497-5986be8f9e51",Vanadium V,"('water', 'ground-, long-term')",emission,"kg 1,4-DCB-Eq",biosphere3,41dbbe1f-06e1-4a34-8497-5986be8f9e51,0.058320047122471144,60.97698560468994,56.71502532777019,,
5,"Zinc II | ('water', 'ground-, long-term') | emission | kilogram | biosphere3 | bdce3a7c-e008-4391-be26-285f71a02453",Zinc II,"('water', 'ground-, long-term')",emission,"kg 1,4-DCB-Eq",biosphere3,bdce3a7c-e008-4391-be26-285f71a02453,0.07495897826524436,26.359210782689455,48.938403353013555,6.668649862289427,2.8425547530170014
6,"Chromium VI | ('water', 'ground-, long-term') | emission | kilogram | biosphere3 | ef475b50-9cd0-4e7c-9c59-07868fe16e91",Chromium VI,"('water', 'ground-, long-term')",emission,"kg 1,4-DCB-Eq",biosphere3,ef475b50-9cd0-4e7c-9c59-07868fe16e91,0.1924618877398741,27.942155030881953,,,
7,"Nickel II | ('water', 'ground-, long-term') | emission | kilogram | biosphere3 | 9f69cb8e-51fe-447b-a1ac-4da74de8ebe4",Nickel II,"('water', 'ground-, long-term')",emission,"kg 1,4-DCB-Eq",biosphere3,9f69cb8e-51fe-447b-a1ac-4da74de8ebe4,,14.603954064412514,,,
8,"Chromium VI | ('water', 'surface water') | emission | kilogram | biosphere3 | 8216fc31-15a1-4d33-858f-e09650b14c63",Chromium VI,"('water', 'surface water')",emission,"kg 1,4-DCB-Eq",biosphere3,8216fc31-15a1-4d33-858f-e09650b14c63,0.060470604627338394,,,,
