,index,name,categories,type,unit,database,code,"steel, low-alloyed | market for steel, low-alloyed | GLO | kilogram | ecoinvent 3;9 ?",cast iron | market for cast iron | GLO | kilogram | ecoinvent 3;9 ?,"aluminium, wrought alloy | market for aluminium, wrought alloy | GLO | kilogram | ecoinvent 3;9 ?","polyethylene, high density, granulate | market for polyethylene, high density, granulate | GLO | kilogram | ecoinvent 3;9 ?",zinc | market for zinc | GLO | kilogram | ecoinvent 3;9 ?
0,Score,,,,,,,565.6739667631023,2.1348823743614593,2935.235515561381,189.19206728770286,1.3732814836777043
1,Rest (+),,,,,,,167.64054509767783,0.6782200317205092,633.101927340459,70.8349829245475,0.3474783467258209
3,"Oils, unspecified | ('water',) | emission | kilogram | biosphere3 | 6da0e891-3648-43a5-b0cf-f1872c57db8d","Oils, unspecified","('water',)",emission,CTUe,biosphere3,6da0e891-3648-43a5-b0cf-f1872c57db8d,,,1469.6814690514525,,
4,"Pyrene | ('water', 'surface water') | emission | kilogram | biosphere3 | b397980f-62a4-4b0f-a05c-7c5c0e634aec",Pyrene,"('water', 'surface water')",emission,CTUe,biosphere3,b397980f-62a4-4b0f-a05c-7c5c0e634aec,38.575480072167316,0.2532948073151056,668.7255328589947,23.425084488366785,0.5165773952708865
5,"PAH, polycyclic aromatic hydrocarbons | ('water', 'surface water') | emission | kilogram | biosphere3 | 16167d62-361c-4ed9-bfeb-3ad4545e794c","PAH, polycyclic aromatic hydrocarbons","('water', 'surface water')",emission,CTUe,biosphere3,16167d62-361c-4ed9-bfeb-3ad4545e794c,183.49917454073235,,,,
6,"Fluoranthene | ('water', 'surface water') | emission | kilogram | biosphere3 | 796d4439-8221-41ad-8732-19033339e66e",Fluoranthene,"('water', 'surface water')",emission,CTUe,biosphere3,796d4439-8221-41ad-8732-19033339e66e,,,163.726586310475,,0.12647558577769064
7,"Chlorpyrifos | ('soil', 'agricultural') | emission | kilogram | biosphere3 | 736923cd-6eb7-4896-98f8-46951d56da97",Chlorpyrifos,"('soil', 'agricultural')",emission,CTUe,biosphere3,736923cd-6eb7-4896-98f8-46951d56da97,111.18094178992372,0.585672420819101,,45.700796127482555,0.21479983069199787
8,"Chlorpyrifos | ('water', 'ground-') | emission | kilogram | biosphere3 | 1cc0be91-3df0-5d9b-ba9e-c0bb9ce30b0d",Chlorpyrifos,"('water', 'ground-')",emission,CTUe,biosphere3,1cc0be91-3df0-5d9b-ba9e-c0bb9ce30b0d,35.6081100561345,0.18975558425362263,,14.812011875789882,0.0696368246730626
9,"Chlorpyrifos | ('water',) | emission | kilogram | biosphere3 | d05f3321-5794-5b5e-b05e-831412c615f9",Chlorpyrifos,"('water',)",emission,CTUe,biosphere3,d05f3321-5794-5b5e-b05e-831412c615f9,29.169715206466474,0.1554453839785939,,12.133813522169243,
10,"Phenol | ('water', 'surface water') | emission | kilogram | biosphere3 | 64836dd0-8b0f-41ba-a7d3-be54358fc4b3",Phenol,"('water', 'surface water')",emission,CTUe,biosphere3,64836dd0-8b0f-41ba-a7d3-be54358fc4b3,,,,10.80095691827276,
11,"Chlorpyrifos | ('air', 'non-urban air or from high stacks') | emission | kilogram | biosphere3 | 0822b867-9dca-4d5a-93c3-319d39b592cd",Chlorpyrifos,"('air', 'non-urban air or from high stacks')",emission,CTUe,biosphere3,0822b867-9dca-4d5a-93c3-319d39b592cd,,0.14714280394054569,,11.484421431074187,
12,"Hydrocarbons, aromatic | ('water', 'surface water') | emission | kilogram | biosphere3 | c308f812-7e5a-483a-ac1f-1f5742a53784","Hydrocarbons, aromatic","('water', 'surface water')",emission,CTUe,biosphere3,c308f812-7e5a-483a-ac1f-1f5742a53784,,0.1253513423339811,,,0.09831350053824597
