,index,name,categories,type,unit,database,code,cast iron | market for cast iron | GLO | kilogram | test,"steel, low-alloyed | market for steel, low-alloyed | GLO | kilogram | test","aluminium, wrought alloy | market for aluminium, wrought alloy | GLO | kilogram | test","polyethylene, high density, granulate | market for polyethylene, high density, granulate | GLO | kilogram | test",zinc | market for zinc | GLO | kilogram | test,copper-rich materials | market for copper-rich materials | GLO | kilogram | test,lithium | market for lithium | GLO | kilogram | test,manganese | market for manganese | GLO | kilogram | test,nickel-rich materials | market for nickel-rich materials | GLO | kilogram | test,"phosphoric acid, industrial grade, without water, in 85% solution state | market for phosphoric acid, industrial grade, without water, in 85% solution state | GLO | kilogram | test"
0,Score,,,,,,,0.011520884311023114,3.0132286001282367,19.612407204910657,0.9303776778120114,0.008685422642626494,7.609991629576054,2.490656727585058,0.15928938423212227,0.3985755783098426,0.19605257627638234
1,Rest (+),,,,,,,0.0005997795401757114,0.06423698332367067,1.4589755433131941,0.05664111926103388,0.0008525244938585204,0.8844419455662553,0.20094663684331104,0.016254962069385537,0.01880032200246634,0.01837344576631192
3,"Sulfur dioxide | ('air', 'non-urban air or from high stacks') | emission | kilogram | biosphere3 | 78c3efe4-421c-4d30-82e4-b97ac5124993",Sulfur dioxide,"('air', 'non-urban air or from high stacks')",emission,kg PM2.5-Eq,biosphere3,78c3efe4-421c-4d30-82e4-b97ac5124993,0.0021144912340261154,0.5154066383620467,5.347086533553141,0.20237682592109632,0.0027912391662388994,5.981254979232264,0.72830606451782,0.015638613933625974,0.05232155234572323,0.08861188139840938
4,"Particulate Matter, < 2.5 um | ('air', 'non-urban air or from high stacks') | emission | kilogram | biosphere3 | 66f50b33-fd62-4fdd-a373-c5b0de7de00d","Particulate Matter, < 2.5 um","('air', 'non-urban air or from high stacks')",emission,kg PM2.5-Eq,biosphere3,66f50b33-fd62-4fdd-a373-c5b0de7de00d,0.00452300680881975,1.2297386114982807,4.237801650406683,0.15693017679397459,0.0012941118989855307,0.7442947047775372,0.6686448773662982,0.09648682203568462,0.048480483313468714,0.017834368016438576
5,"Sulfur dioxide | ('air',) | emission | kilogram | biosphere3 | fd7aa71c-508c-480d-81a6-8052aad92646",Sulfur dioxide,"('air',)",emission,kg PM2.5-Eq,biosphere3,fd7aa71c-508c-480d-81a6-8052aad92646,0.0007176428566261497,0.160155180441164,2.476905883312123,,0.0014730181536524816,,0.15465253793190725,,0.062036690565019294,0.031944912736130794
6,"Sulfur dioxide | ('air', 'urban air close to ground') | emission | kilogram | biosphere3 | 8c52f40c-69b7-4538-8923-b371523c71f5",Sulfur dioxide,"('air', 'urban air close to ground')",emission,kg PM2.5-Eq,biosphere3,8c52f40c-69b7-4538-8923-b371523c71f5,,0.2459714950728565,2.38773930548332,0.28965242802290697,,,0.3331591684049947,0.019504477447829058,0.02062778139605225,0.03928796835909165
7,"Particulate Matter, < 2.5 um | ('air', 'urban air close to ground') | emission | kilogram | biosphere3 | 230d8a0a-517c-43fe-8357-1818dd12997a","Particulate Matter, < 2.5 um","('air', 'urban air close to ground')",emission,kg PM2.5-Eq,biosphere3,230d8a0a-517c-43fe-8357-1818dd12997a,0.0007195636861227185,0.19079263397694904,1.6581677714211478,0.06585897636742327,,,0.15991337838206665,,,
8,"Nitrogen oxides | ('air', 'non-urban air or from high stacks') | emission | kilogram | biosphere3 | 77357947-ccc5-438e-9996-95e65e1e1bce",Nitrogen oxides,"('air', 'non-urban air or from high stacks')",emission,kg PM2.5-Eq,biosphere3,77357947-ccc5-438e-9996-95e65e1e1bce,0.0007642044918108669,0.17129062323640065,2.0457305174210494,0.0561182917809983,0.0006526569496570287,,0.2450340641386599,0.011404508745597095,0.023092749894597076,
9,"Particulate Matter, < 2.5 um | ('air',) | emission | kilogram | biosphere3 | 21e46cb8-6233-4c99-bac3-c41d2ab99498","Particulate Matter, < 2.5 um","('air',)",emission,kg PM2.5-Eq,biosphere3,21e46cb8-6233-4c99-bac3-c41d2ab99498,0.0012959856678662228,0.25172560783697495,,,,,,,0.07215258074348352,
10,"Nitrogen oxides | ('air',) | emission | kilogram | biosphere3 | c1b91234-6f24-417b-8309-46111d09c457",Nitrogen oxides,"('air',)",emission,kg PM2.5-Eq,biosphere3,c1b91234-6f24-417b-8309-46111d09c457,0.0007862100255755798,0.18391082637989334,,,0.0016218719802340317,,,,0.10106341804903216,
11,"Nitrogen oxides | ('air', 'urban air close to ground') | emission | kilogram | biosphere3 | d068f3e2-b033-417b-a359-ca4f25da9731",Nitrogen oxides,"('air', 'urban air close to ground')",emission,kg PM2.5-Eq,biosphere3,d068f3e2-b033-417b-a359-ca4f25da9731,,,,0.10279985966457801,,,,,,
