,index,name,categories,type,unit,database,code,"steel, low-alloyed | market for steel, low-alloyed | GLO | kilogram | ecoinvent 3;9 ?",cast iron | market for cast iron | GLO | kilogram | ecoinvent 3;9 ?,"aluminium, wrought alloy | market for aluminium, wrought alloy | GLO | kilogram | ecoinvent 3;9 ?","polyethylene, high density, granulate | market for polyethylene, high density, granulate | GLO | kilogram | ecoinvent 3;9 ?",zinc | market for zinc | GLO | kilogram | ecoinvent 3;9 ?
0,Score,,,,,,,1.8959336022299784,0.008083251945171501,10.285876792133445,0.7823668369429753,0.010249612980960646
1,Rest (+),,,,,,,0.10831527404479746,0.0006190534243762169,0.14915989907871996,0.05089761907001278,0.0008101850748683283
3,"Nitrogen oxides | ('air', 'non-urban air or from high stacks') | emission | kilogram | biosphere3 | 77357947-ccc5-438e-9996-95e65e1e1bce",Nitrogen oxides,"('air', 'non-urban air or from high stacks')",emission,kg N-Eq,biosphere3,77357947-ccc5-438e-9996-95e65e1e1bce,0.6355743305003195,0.0033974348323662,7.036670774621208,0.22032738070278898,0.002543545808602385
4,"Nitrogen oxides | ('air', 'urban air close to ground') | emission | kilogram | biosphere3 | d068f3e2-b033-417b-a359-ca4f25da9731",Nitrogen oxides,"('air', 'urban air close to ground')",emission,kg N-Eq,biosphere3,d068f3e2-b033-417b-a359-ca4f25da9731,0.16022780545804444,,1.2147669284793712,0.4036050118008036,
5,"Nitrogen oxides | ('air',) | emission | kilogram | biosphere3 | c1b91234-6f24-417b-8309-46111d09c457",Nitrogen oxides,"('air',)",emission,kg N-Eq,biosphere3,c1b91234-6f24-417b-8309-46111d09c457,0.6824016291121846,0.0034952651483590932,1.2609963487857927,0.1075368253693699,0.0063207871755319115
6,"Nitrate | ('water', 'ground-, long-term') | emission | kilogram | biosphere3 | b61057a3-a0bc-4158-882e-b819c4797419",Nitrate,"('water', 'ground-, long-term')",emission,kg N-Eq,biosphere3,b61057a3-a0bc-4158-882e-b819c4797419,0.1148636071927762,0.0005714985400699935,0.6242828411683531,,0.0005750949219580228
7,"Nitrogen | ('water', 'surface water') | emission | kilogram | biosphere3 | ae70ca6c-807a-482b-9ddc-e449b4893fe3",Nitrogen,"('water', 'surface water')",emission,kg N-Eq,biosphere3,ae70ca6c-807a-482b-9ddc-e449b4893fe3,0.19455095592185626,,,,
