,index,name,categories,type,unit,database,code,"steel, low-alloyed | market for steel, low-alloyed | GLO | kilogram | ecoinvent 3;9 ?",cast iron | market for cast iron | GLO | kilogram | ecoinvent 3;9 ?,"aluminium, wrought alloy | market for aluminium, wrought alloy | GLO | kilogram | ecoinvent 3;9 ?","polyethylene, high density, granulate | market for polyethylene, high density, granulate | GLO | kilogram | ecoinvent 3;9 ?",zinc | market for zinc | GLO | kilogram | ecoinvent 3;9 ?
0,Score,,,,,,,7.426897989894652,0.03347115442670421,63.5972495391907,3.961295609578449,0.04203619379681956
1,Rest (+),,,,,,,0.5519201773379443,0.0017440471045904599,5.343514877326719,0.10223123703598613,0.00394519325425137
3,"Sulfur dioxide | ('air', 'non-urban air or from high stacks') | emission | kilogram | biosphere3 | 78c3efe4-421c-4d30-82e4-b97ac5124993",Sulfur dioxide,"('air', 'non-urban air or from high stacks')",emission,mol H+-Eq,biosphere3,78c3efe4-421c-4d30-82e4-b97ac5124993,2.4428631671212573,0.012007810139176803,23.49375281605195,1.0149419030043043,0.013895303003286232
4,"Nitrogen oxides | ('air', 'non-urban air or from high stacks') | emission | kilogram | biosphere3 | 77357947-ccc5-438e-9996-95e65e1e1bce",Nitrogen oxides,"('air', 'non-urban air or from high stacks')",emission,mol H+-Eq,biosphere3,77357947-ccc5-438e-9996-95e65e1e1bce,1.2090617284347616,0.006462986677626808,13.385954908677062,0.4191317851435534,0.004838621926849903
5,"Sulfur dioxide | ('air',) | emission | kilogram | biosphere3 | fd7aa71c-508c-480d-81a6-8052aad92646",Sulfur dioxide,"('air',)",emission,mol H+-Eq,biosphere3,fd7aa71c-508c-480d-81a6-8052aad92646,0.7590845018347518,0.0040753629201363,10.882901222189748,,0.007332955850545209
6,"Sulfur dioxide | ('air', 'urban air close to ground') | emission | kilogram | biosphere3 | 8c52f40c-69b7-4538-8923-b371523c71f5",Sulfur dioxide,"('air', 'urban air close to ground')",emission,mol H+-Eq,biosphere3,8c52f40c-69b7-4538-8923-b371523c71f5,1.165826477099322,0.00253185696144434,10.491125714945222,1.4526385872955878,
7,"Nitrogen oxides | ('air', 'urban air close to ground') | emission | kilogram | biosphere3 | d068f3e2-b033-417b-a359-ca4f25da9731",Nitrogen oxides,"('air', 'urban air close to ground')",emission,mol H+-Eq,biosphere3,d068f3e2-b033-417b-a359-ca4f25da9731,,,,0.7677833256555138,
8,"Nitrogen oxides | ('air',) | emission | kilogram | biosphere3 | c1b91234-6f24-417b-8309-46111d09c457",Nitrogen oxides,"('air',)",emission,mol H+-Eq,biosphere3,c1b91234-6f24-417b-8309-46111d09c457,1.2981419380666135,0.006649090623729499,,0.20456877144350333,0.012024119761886836
