,index,name,categories,type,unit,database,code,cast iron | market for cast iron | GLO | kilogram | test,"steel, low-alloyed | market for steel, low-alloyed | GLO | kilogram | test","aluminium, wrought alloy | market for aluminium, wrought alloy | GLO | kilogram | test","polyethylene, high density, granulate | market for polyethylene, high density, granulate | GLO | kilogram | test",zinc | market for zinc | GLO | kilogram | test,copper-rich materials | market for copper-rich materials | GLO | kilogram | test,lithium | market for lithium | GLO | kilogram | test,manganese | market for manganese | GLO | kilogram | test,nickel-rich materials | market for nickel-rich materials | GLO | kilogram | test,"phosphoric acid, industrial grade, without water, in 85% solution state | market for phosphoric acid, industrial grade, without water, in 85% solution state | GLO | kilogram | test"
0,Score,,,,,,,0.015539759421460115,4.228699808725231,17.95326888060441,1.7789250349109047,0.019287074480326336,2.0306474500391647,2.1548678795992147,0.11250055475095697,0.7847907825744772,0.07016541554856512
1,Rest (+),,,,,,,0.0009028008378641206,0.10013360256041892,0.6983262056546984,0.14318810469481136,0.0015634961230601326,0.14127624210515366,0.13493681303497596,0.006597361118494002,0.07659384821094117,0.0018759145686347567
2,Rest (-),,,,,,,-3.786743830653655e-08,-9.871681557205124e-06,-8.799152383050534e-06,-3.8295984510329955e-06,-2.3789870162031736e-08,-2.0295627290764145e-06,-3.1517010502133837e-06,-1.720582099424871e-07,-2.244909946070813e-06,-3.5134371983618284e-07
3,"Nitrogen oxides | ('air', 'non-urban air or from high stacks') | emission | kilogram | biosphere3 | 77357947-ccc5-438e-9996-95e65e1e1bce",Nitrogen oxides,"('air', 'non-urban air or from high stacks')",emission,kg NOx-Eq,biosphere3,77357947-ccc5-438e-9996-95e65e1e1bce,0.005954840228195752,1.4962369718690036,12.764074062751957,0.4333670649776548,0.0050856385963131325,0.3792624219050104,1.38428335685565,0.06584912947757983,0.1317233512711731,0.025019685488925702
4,"Nitrogen oxides | ('air',) | emission | kilogram | biosphere3 | c1b91234-6f24-417b-8309-46111d09c457",Nitrogen oxides,"('air',)",emission,kg NOx-Eq,biosphere3,c1b91234-6f24-417b-8309-46111d09c457,0.006126311920797975,1.6064754319727472,2.2873673224577,0.21151669047526844,0.012637963550823238,1.393712696551504,0.3819421242089659,0.022128797189624985,0.576475828002309,0.03241741353155744
5,"Nitrogen oxides | ('air', 'urban air close to ground') | emission | kilogram | biosphere3 | d068f3e2-b033-417b-a359-ca4f25da9731",Nitrogen oxides,"('air', 'urban air close to ground')",emission,kg NOx-Eq,biosphere3,d068f3e2-b033-417b-a359-ca4f25da9731,,0.37720020293934736,2.203510088892439,0.7938601131483056,,0.11639811904022536,0.25370873720067305,0.017925439023468073,,0.006681823328855245
6,"NMVOC, non-methane volatile organic compounds | ('air', 'non-urban air or from high stacks') | emission | kilogram | biosphere3 | 33b38ccb-593b-4b11-b965-10d747ba3556","NMVOC, non-methane volatile organic compounds","('air', 'non-urban air or from high stacks')",emission,kg NOx-Eq,biosphere3,33b38ccb-593b-4b11-b965-10d747ba3556,0.0025558443020405773,0.6486634710652723,,,,,,,,0.004170929974311832
7,"NMVOC, non-methane volatile organic compounds | ('air', 'urban air close to ground') | emission | kilogram | biosphere3 | 175baa64-d985-4c5e-84ef-67cc3a1cf952","NMVOC, non-methane volatile organic compounds","('air', 'urban air close to ground')",emission,kg NOx-Eq,biosphere3,175baa64-d985-4c5e-84ef-67cc3a1cf952,,,,0.19699689121331604,,,,,,
