,index,name,categories,type,unit,database,code,cast iron | market for cast iron | GLO | kilogram | test,"steel, low-alloyed | market for steel, low-alloyed | GLO | kilogram | test","aluminium, wrought alloy | market for aluminium, wrought alloy | GLO | kilogram | test","polyethylene, high density, granulate | market for polyethylene, high density, granulate | GLO | kilogram | test",zinc | market for zinc | GLO | kilogram | test,copper-rich materials | market for copper-rich materials | GLO | kilogram | test,lithium | market for lithium | GLO | kilogram | test,manganese | market for manganese | GLO | kilogram | test,nickel-rich materials | market for nickel-rich materials | GLO | kilogram | test,"phosphoric acid, industrial grade, without water, in 85% solution state | market for phosphoric acid, industrial grade, without water, in 85% solution state | GLO | kilogram | test"
0,Score,,,,,,,1.3446488643075383,352.5392451463317,1420.261110015852,530.4236645605309,0.9193688464030518,82.03913040823215,170.17513112351622,5.694125024061502,32.8024371435448,4.894406972924553
1,Rest (+),,,,,,,0.049429320556889644,13.219868871704875,73.64288617894908,3.8513382116260573,0.005797283124018726,4.112440172828059,1.3244027115289612,0.05916461931442907,0.539276652673415,0.17858388041529238
3,"Coal, hard, unspecified | ('natural resource', 'in ground') | natural resource | kilogram | biosphere3 | b6d0042d-0ef8-49ed-9162-a07ff1ccf750","Coal, hard, unspecified","('natural resource', 'in ground')",natural resource,kg oil-Eq,biosphere3,b6d0042d-0ef8-49ed-9162-a07ff1ccf750,0.8755286405867926,232.96441925095573,918.2738897878925,42.51672432502695,0.25538924131930585,22.268531919660198,68.4733126294302,3.1023461546035076,4.516229601948022,1.16389807402098
4,"Oil, crude | ('natural resource', 'in ground') | natural resource | kilogram | biosphere3 | 88d06db9-59a1-4719-9174-afeb1fa4026a","Oil, crude","('natural resource', 'in ground')",natural resource,kg oil-Eq,biosphere3,88d06db9-59a1-4719-9174-afeb1fa4026a,0.20719055578176046,60.72399845446721,213.65139505980193,310.5581290351724,0.18873853516496863,21.94677413966447,30.44242537953148,1.0704334415744456,20.52311682872604,2.0157196553526266
5,"Gas, natural | ('natural resource', 'in ground') | natural resource | standard cubic meter | biosphere3 | 7c337428-fb1b-45c7-bbb2-2ee4d29e17ba","Gas, natural","('natural resource', 'in ground')",natural resource,kg oil-Eq,biosphere3,7c337428-fb1b-45c7-bbb2-2ee4d29e17ba,0.2125003473820955,45.630958569203926,214.69293898920841,173.4974729887055,0.36129663321151106,33.71138417607942,60.7182211783255,1.0987753862422798,7.223814060197316,1.536205363135654
6,"Coal, brown | ('natural resource', 'in ground') | natural resource | kilogram | biosphere3 | 024c9722-1e88-412b-8c4b-10c532be8dca","Coal, brown","('natural resource', 'in ground')",natural resource,kg oil-Eq,biosphere3,024c9722-1e88-412b-8c4b-10c532be8dca,,,,,0.10814715358324768,,9.216769224700089,0.36340542232683953,,
