,index,name,categories,type,unit,database,code,"steel, low-alloyed | market for steel, low-alloyed | GLO | kilogram | ecoinvent 3;9 ?",cast iron | market for cast iron | GLO | kilogram | ecoinvent 3;9 ?,"aluminium, wrought alloy | market for aluminium, wrought alloy | GLO | kilogram | ecoinvent 3;9 ?","polyethylene, high density, granulate | market for polyethylene, high density, granulate | GLO | kilogram | ecoinvent 3;9 ?",zinc | market for zinc | GLO | kilogram | ecoinvent 3;9 ?
0,Score,,,,,,,6.622540806873571,0.022821241654571035,26.90652865119604,2.7048071716734188,0.028802577231154158
1,Rest (+),,,,,,,0.49214542888979285,0.0011891230258571327,2.2607178327151445,0.0698043797679131,0.002703187970505578
3,"Sulfur dioxide | ('air', 'non-urban air or from high stacks') | emission | kilogram | biosphere3 | 78c3efe4-421c-4d30-82e4-b97ac5124993",Sulfur dioxide,"('air', 'non-urban air or from high stacks')",emission,mol H+-Eq,biosphere3,78c3efe4-421c-4d30-82e4-b97ac5124993,2.1782931490214827,0.008187143276711448,9.939664652945048,0.6930111783225511,0.009520855761510943
4,"Nitrogen oxides | ('air', 'non-urban air or from high stacks') | emission | kilogram | biosphere3 | 77357947-ccc5-438e-9996-95e65e1e1bce",Nitrogen oxides,"('air', 'non-urban air or from high stacks')",emission,mol H+-Eq,biosphere3,77357947-ccc5-438e-9996-95e65e1e1bce,1.078116414885871,0.004406581825654638,5.663288615209523,0.28618683634499276,0.0033153520609897503
5,"Sulfur dioxide | ('air', 'urban air close to ground') | emission | kilogram | biosphere3 | 8c52f40c-69b7-4538-8923-b371523c71f5",Sulfur dioxide,"('air', 'urban air close to ground')",emission,mol H+-Eq,biosphere3,8c52f40c-69b7-4538-8923-b371523c71f5,1.0395636817456053,0.0017262661100756853,4.438553187092205,0.9918742896304009,
6,"Sulfur dioxide | ('air',) | emission | kilogram | biosphere3 | fd7aa71c-508c-480d-81a6-8052aad92646",Sulfur dioxide,"('air',)",emission,mol H+-Eq,biosphere3,fd7aa71c-508c-480d-81a6-8052aad92646,0.6768731839465117,0.0027786565364565667,4.60430436323412,,0.0050244327124106085
7,"Nitrogen oxides | ('air',) | emission | kilogram | biosphere3 | c1b91234-6f24-417b-8309-46111d09c457",Nitrogen oxides,"('air',)",emission,mol H+-Eq,biosphere3,c1b91234-6f24-417b-8309-46111d09c457,1.1575489483843089,0.0045334708798155645,,0.1396813403076705,0.00823874872573728
8,"Nitrogen oxides | ('air', 'urban air close to ground') | emission | kilogram | biosphere3 | d068f3e2-b033-417b-a359-ca4f25da9731",Nitrogen oxides,"('air', 'urban air close to ground')",emission,mol H+-Eq,biosphere3,d068f3e2-b033-417b-a359-ca4f25da9731,,,,0.5242491472998905,
