,index,name,categories,type,unit,database,code,"steel, low-alloyed | market for steel, low-alloyed | GLO | kilogram | ecoinvent 3;9 ?",cast iron | market for cast iron | GLO | kilogram | ecoinvent 3;9 ?,"aluminium, wrought alloy | market for aluminium, wrought alloy | GLO | kilogram | ecoinvent 3;9 ?","polyethylene, high density, granulate | market for polyethylene, high density, granulate | GLO | kilogram | ecoinvent 3;9 ?",zinc | market for zinc | GLO | kilogram | ecoinvent 3;9 ?
0,Score,,,,,,,47.62799961870414,0.1845689857621984,70.0185213939523,18.872412064029703,0.7120127198137463
1,Rest (+),,,,,,,1.2389430254466376,0.004747943780268549,2.5711333014528748,0.47218657335558234,0.015844808262113208
3,"Radon-222 | ('air', 'low population density, long-term') | emission | kilo Becquerel | biosphere3 | 4ac6979b-55f2-42ae-8d7e-37846e92506c",Radon-222,"('air', 'low population density, long-term')",emission,kBq U235-Eq,biosphere3,4ac6979b-55f2-42ae-8d7e-37846e92506c,29.41084365328939,0.1141338495551495,43.949200750029014,11.92437781327043,0.4116309163624016
4,"Carbon-14 | ('air', 'non-urban air or from high stacks') | emission | kilo Becquerel | biosphere3 | 19256c0f-bea8-4e61-9499-8cc2f84953f8",Carbon-14,"('air', 'non-urban air or from high stacks')",emission,kBq U235-Eq,biosphere3,19256c0f-bea8-4e61-9499-8cc2f84953f8,16.978212939968113,0.06568719242678037,23.498187342470402,6.47584767740369,0.2845369951892316
